PERMNO,date,TICKER,RET
13856,20111103,PEP,0.006249
13856,20111104,PEP,-0.012898
13856,20111107,PEP,0.008227
13856,20111108,PEP,0.018560
13856,20111109,PEP,-0.021678
13856,20111110,PEP,0.010918
13856,20111111,PEP,0.005083
13856,20111114,PEP,-0.007585
13856,20111115,PEP,0.027070
13856,20111116,PEP,0.009147
13856,20111117,PEP,-0.015363
13856,20111118,PEP,-0.003121
13856,20111121,PEP,-0.011582
13856,20111122,PEP,0.000475
13856,20111123,PEP,-0.012346
13856,20111125,PEP,0.001442
13856,20111128,PEP,0.008001
13856,20111129,PEP,0.010637
13856,20111130,PEP,0.013431
13856,20111201,PEP,0.001406
13856,20111202,PEP,0.002965
13856,20111205,PEP,0.001867
13856,20111206,PEP,0.003882
13856,20111207,PEP,0.004022
13856,20111208,PEP,-0.008935
13856,20111209,PEP,0.013369
13856,20111212,PEP,-0.008130
13856,20111213,PEP,-0.005877
13856,20111214,PEP,-0.004667
13856,20111215,PEP,0.013598
13856,20111216,PEP,-0.002159
13856,20111219,PEP,-0.005254
13856,20111220,PEP,0.018021
13856,20111221,PEP,0.007783
13856,20111222,PEP,0.000000
13856,20111223,PEP,0.008025
13856,20111227,PEP,-0.002854
13856,20111228,PEP,-0.007080
13856,20111229,PEP,0.009558
13856,20111230,PEP,-0.002855
13856,20120103,PEP,0.000754
13856,20120104,PEP,0.005120
13856,20120105,PEP,-0.007791
13856,20120106,PEP,-0.012534
13856,20120109,PEP,0.005200
13856,20120110,PEP,-0.001065
13856,20120111,PEP,-0.009900
13856,20120112,PEP,-0.005999
13856,20120113,PEP,-0.003405
13856,20120117,PEP,0.003882
13856,20120118,PEP,0.003094
13856,20120119,PEP,0.016345
13856,20120120,PEP,0.005614
13856,20120123,PEP,-0.002716
13856,20120124,PEP,0.001513
13856,20120125,PEP,0.007553
13856,20120126,PEP,-0.002699
13856,20120127,PEP,-0.010673
13856,20120130,PEP,-0.006078
13856,20120131,PEP,0.003975
13856,20120201,PEP,0.010812
13856,20120202,PEP,0.000301
13856,20120203,PEP,0.003916
13856,20120206,PEP,-0.002100
13856,20120207,PEP,0.003608
13856,20120208,PEP,-0.000300
13856,20120209,PEP,-0.037009
13856,20120210,PEP,-0.004979
13856,20120213,PEP,-0.004066
13856,20120214,PEP,-0.002669
13856,20120215,PEP,-0.007084
13856,20120216,PEP,-0.005391
13856,20120217,PEP,-0.000797
13856,20120221,PEP,0.007339
13856,20120222,PEP,-0.000634
13856,20120223,PEP,0.000475
13856,20120224,PEP,0.002851
13856,20120227,PEP,0.000158
13856,20120228,PEP,0.000000
13856,20120229,PEP,0.002132
13856,20120301,PEP,-0.006196
13856,20120302,PEP,-0.000480
13856,20120305,PEP,0.004319
13856,20120306,PEP,-0.008122
13856,20120307,PEP,0.005459
13856,20120308,PEP,0.005270
13856,20120309,PEP,0.003177
13856,20120312,PEP,0.012510
13856,20120313,PEP,0.006256
13856,20120314,PEP,-0.004352
13856,20120315,PEP,0.001717
13856,20120316,PEP,0.004675
13856,20120319,PEP,0.004033
13856,20120320,PEP,0.008497
13856,20120321,PEP,0.001226
13856,20120322,PEP,0.000459
13856,20120323,PEP,-0.001376
13856,20120326,PEP,0.007351
13856,20120327,PEP,0.003497
13856,20120328,PEP,-0.001212
13856,20120329,PEP,0.001365
13856,20120330,PEP,0.004999
13856,20120402,PEP,0.005878
13856,20120403,PEP,-0.002697
13856,20120404,PEP,-0.003305
13856,20120405,PEP,-0.002864
13856,20120409,PEP,-0.012094
13856,20120410,PEP,-0.007651
13856,20120411,PEP,0.004626
13856,20120412,PEP,0.003530
13856,20120413,PEP,-0.004894
13856,20120416,PEP,0.014295
13856,20120417,PEP,0.006213
13856,20120418,PEP,-0.002861
13856,20120419,PEP,-0.000906
13856,20120420,PEP,0.007256
13856,20120423,PEP,-0.006754
13856,20120424,PEP,0.004986
13856,20120425,PEP,0.002406
13856,20120426,PEP,-0.004500
13856,20120427,PEP,-0.004068
13856,20120430,PEP,-0.001513
13856,20120501,PEP,0.007424
13856,20120502,PEP,0.005114
13856,20120503,PEP,0.001197
13856,20120504,PEP,-0.015095
13856,20120507,PEP,0.010926
13856,20120508,PEP,-0.001501
13856,20120509,PEP,-0.008719
13856,20120510,PEP,0.012890
13856,20120511,PEP,0.000150
13856,20120514,PEP,0.005239
13856,20120515,PEP,0.010424
13856,20120516,PEP,0.013265
13856,20120517,PEP,0.000291
13856,20120518,PEP,-0.009452
13856,20120521,PEP,-0.002055
13856,20120522,PEP,0.001471
13856,20120523,PEP,-0.001175
13856,20120524,PEP,0.011912
13856,20120525,PEP,-0.002471
13856,20120529,PEP,0.010052
13856,20120530,PEP,-0.008258
13856,20120531,PEP,-0.005424
13856,20120601,PEP,-0.005011
13856,20120604,PEP,-0.000444
13856,20120605,PEP,-0.007113
13856,20120606,PEP,0.007313
13856,20120607,PEP,0.002815
13856,20120608,PEP,0.009308
13856,20120611,PEP,-0.003806
13856,20120612,PEP,0.005143
13856,20120613,PEP,0.002193
13856,20120614,PEP,0.010503
13856,20120615,PEP,0.003032
13856,20120618,PEP,0.001727
13856,20120619,PEP,-0.004167
13856,20120620,PEP,-0.005771
13856,20120621,PEP,-0.005950
13856,20120622,PEP,0.002920
13856,20120625,PEP,-0.001310
13856,20120626,PEP,0.004810
13856,20120627,PEP,0.011749
13856,20120628,PEP,-0.002151
13856,20120629,PEP,0.015230
13856,20120702,PEP,0.001415
13856,20120703,PEP,0.000000
13856,20120705,PEP,-0.008338
13856,20120706,PEP,0.000713
13856,20120709,PEP,-0.003275
13856,20120710,PEP,-0.001714
13856,20120711,PEP,0.003721
13856,20120712,PEP,-0.003993
13856,20120713,PEP,0.008017
13856,20120716,PEP,-0.000852
13856,20120717,PEP,-0.000284
13856,20120718,PEP,0.000711
13856,20120719,PEP,0.000568
13856,20120720,PEP,-0.006603
13856,20120723,PEP,-0.008791
13856,20120724,PEP,-0.007932
13856,20120725,PEP,0.021951
13856,20120726,PEP,0.013087
13856,20120727,PEP,0.014603
13856,20120730,PEP,0.006781
13856,20120731,PEP,-0.000275
13856,20120801,PEP,-0.004537
13856,20120802,PEP,-0.008287
13856,20120803,PEP,0.014903
13856,20120806,PEP,-0.005352
13856,20120807,PEP,-0.002621
13856,20120808,PEP,0.003873
13856,20120809,PEP,-0.005925
13856,20120810,PEP,-0.000139
13856,20120813,PEP,-0.001941
13856,20120814,PEP,0.003473
13856,20120815,PEP,0.005260
13856,20120816,PEP,0.013219
13856,20120817,PEP,-0.002582
13856,20120820,PEP,-0.000818
13856,20120821,PEP,-0.004364
13856,20120822,PEP,-0.001644
13856,20120823,PEP,-0.003155
13856,20120824,PEP,0.005505
13856,20120827,PEP,0.001506
13856,20120828,PEP,-0.000683
13856,20120829,PEP,-0.004650
13856,20120830,PEP,-0.008244
13856,20120831,PEP,0.003464
13856,20120904,PEP,0.000690
13856,20120905,PEP,-0.005553
13856,20120906,PEP,0.008527
13856,20120907,PEP,-0.000693
13856,20120910,PEP,-0.003606
13856,20120911,PEP,-0.003619
13856,20120912,PEP,-0.021235
13856,20120913,PEP,0.011704
13856,20120914,PEP,-0.005925
13856,20120917,PEP,-0.000993
13856,20120918,PEP,0.004830
13856,20120919,PEP,0.001697
13856,20120920,PEP,0.005505
13856,20120921,PEP,-0.009685
13856,20120924,PEP,0.002126
13856,20120925,PEP,-0.004950
13856,20120926,PEP,0.000995
13856,20120927,PEP,0.003124
13856,20120928,PEP,0.001840
13856,20121001,PEP,-0.001696
13856,20121002,PEP,-0.000425
13856,20121003,PEP,0.001133
13856,20121004,PEP,0.002405
13856,20121005,PEP,0.003245
13856,20121008,PEP,0.001266
13856,20121009,PEP,-0.001124
13856,20121010,PEP,-0.011531
13856,20121011,PEP,-0.006687
13856,20121012,PEP,0.003294
13856,20121015,PEP,0.004140
13856,20121016,PEP,-0.000569
13856,20121017,PEP,-0.002845
13856,20121018,PEP,0.009415
13856,20121019,PEP,-0.012436
13856,20121022,PEP,-0.004007
13856,20121023,PEP,-0.015517
13856,20121024,PEP,-0.001751
13856,20121025,PEP,0.007164
13856,20121026,PEP,0.001306
13856,20121031,PEP,0.003769
13856,20121101,PEP,0.002889
13856,20121102,PEP,-0.005616
13856,20121105,PEP,-0.000724
13856,20121106,PEP,0.005072
13856,20121107,PEP,-0.005191
13856,20121108,PEP,-0.002899
13856,20121109,PEP,0.000872
13856,20121112,PEP,-0.003486
13856,20121113,PEP,-0.000437
13856,20121114,PEP,-0.005978
13856,20121115,PEP,0.000293
13856,20121116,PEP,0.001760
13856,20121119,PEP,0.006880
13856,20121120,PEP,0.001890
13856,20121121,PEP,0.005805
13856,20121123,PEP,0.012697
13856,20121126,PEP,-0.002707
13856,20121127,PEP,0.001571
13856,20121128,PEP,0.003423
13856,20121129,PEP,-0.000569
13856,20121130,PEP,-0.001422
13856,20121203,PEP,-0.004843
13856,20121204,PEP,-0.000143
13856,20121205,PEP,0.005547
13856,20121206,PEP,0.004447
13856,20121207,PEP,0.003428
13856,20121210,PEP,-0.000712
13856,20121211,PEP,0.002991
13856,20121212,PEP,-0.002556
13856,20121213,PEP,-0.000427
13856,20121214,PEP,-0.000712
13856,20121217,PEP,0.002993
13856,20121218,PEP,0.002274
13856,20121219,PEP,-0.009216
13856,20121220,PEP,0.003291
13856,20121221,PEP,-0.006846
13856,20121224,PEP,-0.002872
13856,20121226,PEP,-0.008498
13856,20121227,PEP,-0.002469
13856,20121228,PEP,-0.009466
13856,20121231,PEP,0.006028
13856,20130102,PEP,0.013152
13856,20130103,PEP,0.000433
13856,20130104,PEP,0.001442
13856,20130107,PEP,-0.000144
13856,20130108,PEP,0.003024
13856,20130109,PEP,0.005024
13856,20130110,PEP,0.011427
13856,20130111,PEP,0.000989
13856,20130114,PEP,0.005784
13856,20130115,PEP,0.004348
13856,20130116,PEP,-0.001676
13856,20130117,PEP,0.013290
13856,20130118,PEP,0.000690
13856,20130122,PEP,-0.003863
13856,20130123,PEP,-0.005402
13856,20130124,PEP,0.005849
13856,20130125,PEP,0.003600
13856,20130128,PEP,0.001655
13856,20130129,PEP,0.004545
13856,20130130,PEP,0.003702
13856,20130131,PEP,-0.004917
13856,20130201,PEP,-0.002471
13856,20130204,PEP,-0.003027
13856,20130205,PEP,0.009662
13856,20130206,PEP,-0.005195
13856,20130207,PEP,0.000550
13856,20130208,PEP,-0.002884
13856,20130211,PEP,-0.003306
13856,20130212,PEP,-0.002626
13856,20130213,PEP,-0.009284
13856,20130214,PEP,0.010909
13856,20130215,PEP,0.019369
13856,20130219,PEP,0.024701
13856,20130220,PEP,-0.001060
13856,20130221,PEP,-0.000796
13856,20130222,PEP,0.002787
13856,20130225,PEP,-0.005028
13856,20130226,PEP,0.005719
13856,20130227,PEP,0.005257
13856,20130228,PEP,0.003842
13856,20130301,PEP,0.002112
13856,20130304,PEP,0.008824
13856,20130305,PEP,0.003916
13856,20130306,PEP,-0.001300
13856,20130307,PEP,0.004427
13856,20130308,PEP,0.000778
13856,20130311,PEP,-0.004534
13856,20130312,PEP,0.000521
13856,20130313,PEP,0.000780
13856,20130314,PEP,0.003119
13856,20130315,PEP,-0.001943
13856,20130318,PEP,-0.004673
13856,20130319,PEP,-0.000130
13856,20130320,PEP,-0.004565
13856,20130321,PEP,-0.002227
13856,20130322,PEP,0.032699
13856,20130325,PEP,-0.010300
13856,20130326,PEP,0.014005
13856,20130327,PEP,-0.007983
13856,20130328,PEP,0.010474
13856,20130401,PEP,-0.000126
13856,20130402,PEP,0.008091
13856,20130403,PEP,-0.009782
13856,20130404,PEP,0.007219
13856,20130405,PEP,-0.011819
13856,20130408,PEP,0.011579
13856,20130409,PEP,-0.003648
13856,20130410,PEP,0.010731
13856,20130411,PEP,-0.001249
13856,20130412,PEP,0.000375
13856,20130415,PEP,-0.013377
13856,20130416,PEP,0.013685
13856,20130417,PEP,-0.014375
13856,20130418,PEP,0.030438
13856,20130419,PEP,0.018708
13856,20130422,PEP,0.007370
13856,20130423,PEP,0.008635
13856,20130424,PEP,-0.020927
13856,20130425,PEP,0.005830
13856,20130426,PEP,-0.003743
13856,20130429,PEP,0.001697
13856,20130430,PEP,-0.002178
13856,20130501,PEP,-0.003153
13856,20130502,PEP,0.004257
13856,20130503,PEP,0.003270
13856,20130506,PEP,-0.003984
13856,20130507,PEP,0.010182
13856,20130508,PEP,-0.001080
13856,20130509,PEP,-0.004805
13856,20130510,PEP,0.001811
13856,20130513,PEP,0.000361
13856,20130514,PEP,0.005661
13856,20130515,PEP,0.008982
13856,20130516,PEP,-0.006053
13856,20130517,PEP,0.000717
13856,20130520,PEP,-0.014439
13856,20130521,PEP,0.000484
13856,20130522,PEP,0.004115
13856,20130523,PEP,-0.010245
13856,20130524,PEP,0.005602
13856,20130528,PEP,-0.001816
13856,20130529,PEP,-0.015892
13856,20130530,PEP,0.001233
13856,20130531,PEP,-0.005541
13856,20130603,PEP,0.007800
13856,20130604,PEP,0.002826
13856,20130605,PEP,0.001684
13856,20130606,PEP,0.005665
13856,20130607,PEP,0.010409
13856,20130610,PEP,0.004121
13856,20130611,PEP,-0.003862
13856,20130612,PEP,-0.005089
13856,20130613,PEP,-0.001583
13856,20130614,PEP,0.001830
13856,20130617,PEP,0.005114
13856,20130618,PEP,0.000242
13856,20130619,PEP,-0.020346
13856,20130620,PEP,-0.024478
13856,20130621,PEP,0.015461
13856,20130624,PEP,0.000000
13856,20130625,PEP,-0.001123
13856,20130626,PEP,0.015742
13856,20130627,PEP,0.005412
13856,20130628,PEP,0.000612
13856,20130701,PEP,0.003057
13856,20130702,PEP,-0.004388
13856,20130703,PEP,-0.011631
13856,20130705,PEP,0.000867
13856,20130708,PEP,0.012129
13856,20130709,PEP,0.012106
13856,20130710,PEP,0.002658
13856,20130711,PEP,0.018798
13856,20130712,PEP,-0.002720
13856,20130715,PEP,0.004744
13856,20130716,PEP,-0.008263
13856,20130717,PEP,0.014520
13856,20130718,PEP,0.018301
13856,20130719,PEP,-0.004493
13856,20130722,PEP,-0.000116
13856,20130723,PEP,-0.002315
13856,20130724,PEP,-0.006496
13856,20130725,PEP,-0.001051
13856,20130726,PEP,-0.002805
13856,20130729,PEP,-0.000703
13856,20130730,PEP,-0.001642
13856,20130731,PEP,-0.018447
13856,20130801,PEP,0.007900
13856,20130802,PEP,0.001069
13856,20130805,PEP,0.002254
13856,20130806,PEP,0.006747
13856,20130807,PEP,-0.003410
13856,20130808,PEP,-0.000944
13856,20130809,PEP,-0.004015
13856,20130812,PEP,-0.006284
13856,20130813,PEP,-0.005011
13856,20130814,PEP,-0.007675
13856,20130815,PEP,-0.022236
13856,20130816,PEP,-0.009022
13856,20130819,PEP,0.008730
13856,20130820,PEP,-0.007295
13856,20130821,PEP,-0.015070
13856,20130822,PEP,0.002150
13856,20130823,PEP,0.007571
13856,20130826,PEP,-0.002004
13856,20130827,PEP,-0.007906
13856,20130828,PEP,0.003921
13856,20130829,PEP,-0.000504
13856,20130830,PEP,0.005042
13856,20130903,PEP,0.005895
13856,20130904,PEP,-0.001278
13856,20130905,PEP,-0.005784
13856,20130906,PEP,0.002403
13856,20130909,PEP,0.001514
13856,20130910,PEP,0.000630
13856,20130911,PEP,0.005288
13856,20130912,PEP,0.000251
13856,20130913,PEP,0.005634
13856,20130916,PEP,0.008715
13856,20130917,PEP,0.007899
13856,20130918,PEP,0.014940
13856,20130919,PEP,-0.012790
13856,20130920,PEP,-0.000978
13856,20130923,PEP,-0.008808
13856,20130924,PEP,-0.005924
13856,20130925,PEP,-0.004097
13856,20130926,PEP,0.004114
13856,20130927,PEP,-0.004222
13856,20130930,PEP,-0.008728
13856,20131001,PEP,0.004025
13856,20131002,PEP,-0.003257
13856,20131003,PEP,-0.001508
13856,20131004,PEP,0.002266
13856,20131007,PEP,-0.007033
13856,20131008,PEP,-0.001644
13856,20131009,PEP,0.007222
13856,20131010,PEP,0.014969
13856,20131011,PEP,0.001735
13856,20131014,PEP,0.003217
13856,20131015,PEP,-0.006043
13856,20131016,PEP,0.020720
13856,20131017,PEP,0.003768
13856,20131018,PEP,0.005207
13856,20131021,PEP,-0.007710
13856,20131022,PEP,0.012990
13856,20131023,PEP,-0.001318
13856,20131024,PEP,-0.009480
13856,20131025,PEP,0.009813
13856,20131028,PEP,0.015117
13856,20131029,PEP,0.010401
13856,20131030,PEP,-0.009007
13856,20131031,PEP,-0.007436
13856,20131101,PEP,0.005589
13856,20131104,PEP,-0.002247
13856,20131105,PEP,0.002963
13856,20131106,PEP,0.024344
13856,20131107,PEP,-0.015921
13856,20131108,PEP,0.006448
13856,20131111,PEP,-0.004659
13856,20131112,PEP,0.002224
13856,20131113,PEP,0.003620
13856,20131114,PEP,0.005119
13856,20131115,PEP,-0.004167
13856,20131118,PEP,-0.001976
13856,20131119,PEP,-0.006639
13856,20131120,PEP,-0.001876
13856,20131121,PEP,0.005756
13856,20131122,PEP,0.001401
13856,20131125,PEP,-0.004315
13856,20131126,PEP,-0.011479
13856,20131127,PEP,0.000355
13856,20131129,PEP,0.000474
13856,20131202,PEP,-0.008998
13856,20131203,PEP,0.001195
13856,20131204,PEP,-0.006951
13856,20131205,PEP,-0.009074
13856,20131206,PEP,0.015263
13856,20131209,PEP,-0.005532
13856,20131210,PEP,-0.003507
13856,20131211,PEP,0.003277
13856,20131212,PEP,-0.016814
13856,20131213,PEP,-0.004306
13856,20131216,PEP,0.000865
13856,20131217,PEP,-0.006667
13856,20131218,PEP,0.011931
13856,20131219,PEP,0.002948
13856,20131220,PEP,0.001837
13856,20131223,PEP,0.000611
13856,20131224,PEP,0.002199
13856,20131226,PEP,0.004998
13856,20131227,PEP,0.003153
13856,20131230,PEP,0.002418
13856,20131231,PEP,0.000362
13856,20140102,PEP,-0.010128
13856,20140103,PEP,0.001705
13856,20140106,PEP,0.000486
13856,20140107,PEP,0.014584
13856,20140108,PEP,-0.002875
13856,20140109,PEP,-0.004685
13856,20140110,PEP,0.007846
13856,20140113,PEP,-0.013533
13856,20140114,PEP,0.000000
13856,20140115,PEP,0.006313
13856,20140116,PEP,-0.000362
13856,20140117,PEP,-0.007965
13856,20140121,PEP,0.008759
13856,20140122,PEP,-0.000844
13856,20140123,PEP,-0.005069
13856,20140124,PEP,-0.012132
13856,20140127,PEP,0.007737
13856,20140128,PEP,0.003168
13856,20140129,PEP,-0.025510
13856,20140130,PEP,0.010721
13856,20140131,PEP,-0.008880
13856,20140203,PEP,-0.022275
13856,20140204,PEP,0.003182
13856,20140205,PEP,0.007612
13856,20140206,PEP,-0.000378
13856,20140207,PEP,0.010455
13856,20140210,PEP,0.004737
13856,20140211,PEP,0.008065
13856,20140212,PEP,0.002954
13856,20140213,PEP,-0.022089
13856,20140214,PEP,-0.020078
13856,20140218,PEP,0.001153
13856,20140219,PEP,-0.013814
13856,20140220,PEP,0.011803
13856,20140221,PEP,0.002692
13856,20140224,PEP,0.008438
13856,20140225,PEP,0.004437
13856,20140226,PEP,-0.007320
13856,20140227,PEP,0.005340
13856,20140228,PEP,0.012647
13856,20140303,PEP,-0.006869
13856,20140304,PEP,0.016725
13856,20140305,PEP,0.010235
13856,20140306,PEP,0.002712
13856,20140307,PEP,0.002828
13856,20140310,PEP,0.002084
13856,20140311,PEP,0.013214
13856,20140312,PEP,-0.007970
13856,20140313,PEP,-0.004260
13856,20140314,PEP,-0.009780
13856,20140317,PEP,0.012963
13856,20140318,PEP,-0.001219
13856,20140319,PEP,-0.007077
13856,20140320,PEP,0.006022
13856,20140321,PEP,0.003420
13856,20140324,PEP,-0.003044
13856,20140325,PEP,0.006228
13856,20140326,PEP,0.005704
13856,20140327,PEP,-0.003982
13856,20140328,PEP,0.004967
13856,20140331,PEP,0.006631
13856,20140401,PEP,-0.007425
13856,20140402,PEP,-0.001810
13856,20140403,PEP,0.002176
13856,20140404,PEP,-0.003860
13856,20140407,PEP,0.015983
13856,20140408,PEP,-0.005244
13856,20140409,PEP,0.005271
13856,20140410,PEP,-0.003456
13856,20140411,PEP,-0.005621
13856,20140414,PEP,0.004811
13856,20140415,PEP,0.004907
13856,20140416,PEP,0.009647
13856,20140417,PEP,0.009201
13856,20140421,PEP,0.004208
13856,20140422,PEP,-0.008963
13856,20140423,PEP,0.003171
13856,20140424,PEP,0.001288
13856,20140425,PEP,-0.003157
13856,20140428,PEP,0.018416
13856,20140429,PEP,-0.012209
13856,20140430,PEP,0.001516
13856,20140501,PEP,-0.003726
13856,20140502,PEP,-0.000584
13856,20140505,PEP,0.004560
13856,20140506,PEP,-0.006286
13856,20140507,PEP,0.016751
13856,20140508,PEP,-0.001613
13856,20140509,PEP,0.005885
13856,20140512,PEP,-0.002753
13856,20140513,PEP,0.003451
13856,20140514,PEP,-0.004471
13856,20140515,PEP,-0.012667
13856,20140516,PEP,0.009331
13856,20140519,PEP,-0.005084
13856,20140520,PEP,-0.005226
13856,20140521,PEP,0.005254
13856,20140522,PEP,-0.006039
13856,20140523,PEP,0.002921
13856,20140527,PEP,0.008156
13856,20140528,PEP,0.006241
13856,20140529,PEP,0.007580
13856,20140530,PEP,0.006839
13856,20140602,PEP,-0.005208
13856,20140603,PEP,0.003983
13856,20140604,PEP,-0.001530
13856,20140605,PEP,0.003774
13856,20140606,PEP,0.001709
13856,20140609,PEP,0.001024
13856,20140610,PEP,0.004773
13856,20140611,PEP,-0.007238
13856,20140612,PEP,-0.006380
13856,20140613,PEP,-0.000344
13856,20140616,PEP,0.004129
13856,20140617,PEP,-0.003084
13856,20140618,PEP,0.018561
13856,20140619,PEP,0.013498
13856,20140620,PEP,-0.011099
13856,20140623,PEP,-0.007969
13856,20140624,PEP,-0.003847
13856,20140625,PEP,0.006019
13856,20140626,PEP,0.000339
13856,20140627,PEP,0.001693
13856,20140630,PEP,0.006534
13856,20140701,PEP,-0.002351
13856,20140702,PEP,0.006059
13856,20140703,PEP,0.003903
13856,20140707,PEP,-0.001777
13856,20140708,PEP,-0.001447
13856,20140709,PEP,0.000446
13856,20140710,PEP,0.003676
13856,20140711,PEP,-0.002775
13856,20140714,PEP,0.013690
13856,20140715,PEP,-0.008125
13856,20140716,PEP,0.001771
13856,20140717,PEP,-0.005635
13856,20140718,PEP,0.001111
13856,20140721,PEP,-0.001998
13856,20140722,PEP,-0.008231
13856,20140723,PEP,0.018504
13856,20140724,PEP,0.012002
13856,20140725,PEP,-0.003917
13856,20140728,PEP,-0.006335
13856,20140729,PEP,-0.009124
13856,20140730,PEP,-0.013645
13856,20140731,PEP,-0.009110
13856,20140801,PEP,0.000114
13856,20140804,PEP,0.017932
13856,20140805,PEP,-0.005463
13856,20140806,PEP,0.014686
13856,20140807,PEP,-0.006740
13856,20140808,PEP,0.004338
13856,20140811,PEP,0.016613
13856,20140812,PEP,-0.006319
13856,20140813,PEP,0.005811
13856,20140814,PEP,0.000545
13856,20140815,PEP,0.000654
13856,20140818,PEP,0.003266
13856,20140819,PEP,-0.003147
13856,20140820,PEP,0.004028
13856,20140821,PEP,-0.001952
13856,20140822,PEP,-0.004889
13856,20140825,PEP,0.017358
13856,20140826,PEP,-0.006331
13856,20140827,PEP,-0.003996
13856,20140828,PEP,0.003795
13856,20140829,PEP,-0.000972
13856,20140902,PEP,-0.000108
13856,20140903,PEP,0.010002
13856,20140904,PEP,-0.009704
13856,20140905,PEP,-0.001089
13856,20140908,PEP,0.001199
13856,20140909,PEP,-0.004790
13856,20140910,PEP,0.004047
13856,20140911,PEP,-0.001525
13856,20140912,PEP,-0.008511
13856,20140915,PEP,0.003631
13856,20140916,PEP,0.015022
13856,20140917,PEP,0.003025
13856,20140918,PEP,0.005600
13856,20140919,PEP,0.004498
13856,20140922,PEP,-0.002239
13856,20140923,PEP,-0.006946
13856,20140924,PEP,0.006134
13856,20140925,PEP,-0.008877
13856,20140926,PEP,0.004964
13856,20140929,PEP,0.000215
13856,20140930,PEP,-0.000644
13856,20141001,PEP,-0.004727
13856,20141002,PEP,-0.000756
13856,20141003,PEP,0.009937
13856,20141006,PEP,-0.001390
13856,20141007,PEP,-0.002892
13856,20141008,PEP,0.009023
13856,20141009,PEP,-0.003939
13856,20141010,PEP,0.011542
13856,20141013,PEP,-0.007501
13856,20141014,PEP,-0.009900
13856,20141015,PEP,-0.013332
13856,20141016,PEP,-0.010679
13856,20141017,PEP,0.007930
13856,20141020,PEP,0.022293
13856,20141021,PEP,0.001924
13856,20141022,PEP,0.007788
13856,20141023,PEP,-0.007411
13856,20141024,PEP,0.008959
13856,20141027,PEP,0.000211
13856,20141028,PEP,0.006764
13856,20141029,PEP,-0.005984
13856,20141030,PEP,0.010138
13856,20141031,PEP,0.005436
13856,20141103,PEP,-0.003535
13856,20141104,PEP,0.009392
13856,20141105,PEP,0.001654
13856,20141106,PEP,-0.000826
13856,20141107,PEP,-0.000103
13856,20141110,PEP,0.001756
13856,20141111,PEP,-0.002784
13856,20141112,PEP,0.004757
13856,20141113,PEP,0.014203
13856,20141114,PEP,-0.008321
13856,20141117,PEP,0.007163
13856,20141118,PEP,-0.004877
13856,20141119,PEP,0.004799
13856,20141120,PEP,-0.003557
13856,20141121,PEP,0.008464
13856,20141124,PEP,-0.002124
13856,20141125,PEP,0.002533
13856,20141126,PEP,0.004245
13856,20141128,PEP,0.007549
13856,20141201,PEP,-0.004296
13856,20141202,PEP,0.007224
13856,20141203,PEP,-0.014095
13856,20141204,PEP,-0.005797
13856,20141205,PEP,0.000102
13856,20141208,PEP,0.000205
13856,20141209,PEP,-0.006648
13856,20141210,PEP,-0.009781
13856,20141211,PEP,0.001144
13856,20141212,PEP,-0.016097
13856,20141215,PEP,-0.006333
13856,20141216,PEP,-0.016465
13856,20141217,PEP,0.012204
13856,20141218,PEP,0.017499
13856,20141219,PEP,0.000839
13856,20141222,PEP,0.012364
13856,20141223,PEP,0.007659
13856,20141224,PEP,-0.002773
13856,20141226,PEP,-0.000412
13856,20141229,PEP,-0.003297
13856,20141230,PEP,-0.007960
13856,20141231,PEP,-0.014589
13856,20150102,PEP,-0.001269
13856,20150105,PEP,-0.007518
13856,20150106,PEP,-0.007575
13856,20150107,PEP,0.029241
13856,20150108,PEP,0.018174
13856,20150109,PEP,-0.006771
13856,20150112,PEP,-0.004131
13856,20150113,PEP,-0.000726
13856,20150114,PEP,0.003321
13856,20150115,PEP,0.000000
13856,20150116,PEP,0.006414
13856,20150120,PEP,0.002261
13856,20150121,PEP,-0.001128
13856,20150122,PEP,0.015400
13856,20150123,PEP,-0.003741
13856,20150126,PEP,0.001624
13856,20150127,PEP,-0.019962
13856,20150128,PEP,-0.010339
13856,20150129,PEP,0.003239
13856,20150130,PEP,-0.023430
13856,20150202,PEP,0.016528
13856,20150203,PEP,0.009126
13856,20150204,PEP,0.004158
13856,20150205,PEP,0.000104
13856,20150206,PEP,0.001035
13856,20150209,PEP,-0.007652
13856,20150210,PEP,0.021048
13856,20150211,PEP,0.024594
13856,20150212,PEP,-0.001295
13856,20150213,PEP,-0.011369
13856,20150217,PEP,-0.007768
13856,20150218,PEP,0.009862
13856,20150219,PEP,-0.006141
13856,20150220,PEP,0.003444
13856,20150223,PEP,0.003937
13856,20150224,PEP,0.001307
13856,20150225,PEP,-0.000803
13856,20150226,PEP,-0.004322
13856,20150227,PEP,-0.000908
13856,20150302,PEP,0.000202
13856,20150303,PEP,-0.006061
13856,20150304,PEP,-0.003913
13856,20150305,PEP,-0.001335
13856,20150306,PEP,-0.010902
13856,20150309,PEP,-0.001352
13856,20150310,PEP,-0.016764
13856,20150311,PEP,-0.008472
13856,20150312,PEP,0.022215
13856,20150313,PEP,-0.014523
13856,20150316,PEP,0.011980
13856,20150317,PEP,-0.013829
13856,20150318,PEP,0.005418
13856,20150319,PEP,-0.005706
13856,20150320,PEP,0.013177
13856,20150323,PEP,0.005349
