;"Day";"DJIA.Close";"N225.Close";"SSMI.Close"
2014-10-27;2014-10-27;16817,939453;15388,719727;8520,480469
2014-10-28;2014-10-28;17005,75;15329,910156;8630,410156
2014-10-29;2014-10-29;16974,310547;15553,910156;8654,469727
2014-10-30;2014-10-30;17195,419922;15658,200195;8719,030273
2014-10-31;2014-10-31;17390,519531;16413,759766;8837,780273
2014-11-04;2014-11-04;17383,839844;16862,470703;8718,019531
2014-11-05;2014-11-05;17484,529297;16937,320313;8843,169922
2014-11-06;2014-11-06;17554,470703;16792,480469;8863,879883
2014-11-07;2014-11-07;17573,929688;16880,380859;8816,919922
2014-11-10;2014-11-10;17613,740234;16780,529297;8867,530273
2014-11-11;2014-11-11;17614,900391;17124,109375;8896,150391
2014-11-12;2014-11-12;17612,199219;17197,050781;8867,780273
2014-11-13;2014-11-13;17652,789063;17392,789063;8954,400391
2014-11-14;2014-11-14;17634,740234;17490,830078;8915,30957
2014-11-17;2014-11-17;17647,75;16973,800781;8927,049805
2014-11-18;2014-11-18;17687,820313;17344,060547;8972,540039
2014-11-19;2014-11-19;17685,730469;17288,75;8983,519531
2014-11-20;2014-11-20;17719;17300,859375;8989,94043
2014-11-21;2014-11-21;17810,060547;17357,509766;9080,549805
2014-11-25;2014-11-25;17814,939453;17407,619141;9042,740234
2014-11-26;2014-11-26;17827,75;17383,580078;9058,94043
2014-11-28;2014-11-28;17828,240234;17459,849609;9150,459961
2014-12-01;2014-12-01;17776,800781;17590,099609;9146,179688
2014-12-02;2014-12-02;17879,550781;17663,220703;9138,55957
2014-12-03;2014-12-03;17912,619141;17720,429688;9168,370117
2014-12-04;2014-12-04;17900,099609;17887,210938;9118,169922
2014-12-05;2014-12-05;17958,789063;17920,449219;9212,849609
2014-12-08;2014-12-08;17852,480469;17935,640625;9181,240234
2014-12-09;2014-12-09;17801,199219;17813,380859;9051,389648
2014-12-10;2014-12-10;17533,150391;17412,580078;9020,830078
2014-12-11;2014-12-11;17596,339844;17257,400391;9058,820313
2014-12-12;2014-12-12;17280,830078;17371,580078;8895,349609
2014-12-15;2014-12-15;17180,839844;17099,400391;8712,820313
2014-12-16;2014-12-16;17068,869141;16755,320313;8795,129883
2014-12-17;2014-12-17;17356,869141;16819,730469;8775,879883
2014-12-18;2014-12-18;17778,150391;17210,050781;9013,110352
2014-12-19;2014-12-19;17804,800781;17621,400391;8976,240234
2014-12-22;2014-12-22;17959,439453;17635,140625;9033,450195
2014-12-29;2014-12-29;18038,230469;17729,839844;9034,549805
2014-12-30;2014-12-30;17983,070313;17450,769531;8983,370117
2015-01-05;2015-01-05;17501,650391;17408,710938;8938,849609
2015-01-06;2015-01-06;17371,640625;16883,189453;8874,469727
2015-01-07;2015-01-07;17584,519531;16885,330078;8900,830078
2015-01-08;2015-01-08;17907,869141;17167,099609;9139,69043
2015-01-09;2015-01-09;17737,369141;17197,730469;9105,700195
2015-01-13;2015-01-13;17613,679688;17087,710938;9285,629883
2015-01-14;2015-01-14;17427,089844;16795,960938;9198,200195
2015-01-15;2015-01-15;17320,710938;17108,699219;8400,610352
2015-01-16;2015-01-16;17511,570313;16864,160156;7899,589844
2015-01-20;2015-01-20;17515,230469;17366,300781;8178,899902
2015-01-21;2015-01-21;17554,279297;17280,480469;8008,549805
2015-01-22;2015-01-22;17813,980469;17329,019531;7999,47998
2015-01-23;2015-01-23;17672,599609;17511,75;8161,160156
2015-01-26;2015-01-26;17678,699219;17468,519531;8296,450195
2015-01-27;2015-01-27;17387,210938;17768,300781;8402,820313
2015-01-28;2015-01-28;17191,369141;17795,730469;8311,549805
2015-01-29;2015-01-29;17416,849609;17606,220703;8435,339844
2015-01-30;2015-01-30;17164,949219;17674,390625;8385,129883
2015-02-02;2015-02-02;17361,039063;17558,039063;8429,200195
2015-02-03;2015-02-03;17666,400391;17335,849609;8452,129883
2015-02-04;2015-02-04;17673,019531;17678,740234;8608,240234
2015-02-05;2015-02-05;17884,880859;17504,619141;8544,320313
2015-02-06;2015-02-06;17824,289063;17648,5;8587,990234
2015-02-09;2015-02-09;17729,210938;17711,929688;8632,139648
2015-02-10;2015-02-10;17868,759766;17652,679688;8620,419922
2015-02-12;2015-02-12;17972,380859;17979,720703;8611,030273
2015-02-13;2015-02-13;18019,349609;17913,359375;8651,980469
2015-02-17;2015-02-17;18047,580078;17987,089844;8747,830078
2015-02-18;2015-02-18;18029,849609;18199,169922;8800,709961
2015-02-19;2015-02-19;17985,769531;18264,789063;8900,179688
2015-02-20;2015-02-20;18140,439453;18332,300781;8892,169922
2015-02-23;2015-02-23;18116,839844;18466,919922;8977,69043
2015-02-24;2015-02-24;18209,189453;18603,480469;8984,610352
2015-02-25;2015-02-25;18224,570313;18585,199219;8977,620117
2015-02-26;2015-02-26;18214,419922;18785,789063;9049,490234
2015-02-27;2015-02-27;18132,699219;18797,939453;9014,530273
2015-03-02;2015-03-02;18288,630859;18826,880859;9055,69043
2015-03-03;2015-03-03;18203,369141;18815,160156;8954,679688
2015-03-04;2015-03-04;18096,900391;18703,599609;8992,5
2015-03-05;2015-03-05;18135,720703;18751,839844;9034,599609
2015-03-06;2015-03-06;17856,779297;18971;9080,030273
2015-03-09;2015-03-09;17995,720703;18790,550781;9046,879883
2015-03-10;2015-03-10;17662,939453;18665,109375;9023,709961
2015-03-11;2015-03-11;17635,390625;18723,519531;9106,230469
2015-03-12;2015-03-12;17895,220703;18991,109375;9119,80957
2015-03-13;2015-03-13;17749,310547;19254,25;9156,019531
2015-03-16;2015-03-16;17977,419922;19246,060547;9237,080078
2015-03-17;2015-03-17;17849,080078;19437;9198,509766
2015-03-18;2015-03-18;18076,189453;19544,480469;9256,240234
2015-03-19;2015-03-19;17959,029297;19476,560547;9328,480469
2015-03-20;2015-03-20;18127,650391;19560,220703;9396,290039
2015-03-23;2015-03-23;18116,039063;19754,359375;9366,200195
2015-03-24;2015-03-24;18011,140625;19713,449219;9292,679688
2015-03-25;2015-03-25;17718,539063;19746,199219;9188,25
2015-03-26;2015-03-26;17678,230469;19471,119141;9082,509766
2015-03-27;2015-03-27;17712,660156;19285,630859;9083,519531
2015-03-30;2015-03-30;17976,310547;19411,400391;9202,179688
2015-03-31;2015-03-31;17776,119141;19206,990234;9128,980469
2015-04-01;2015-04-01;17698,179688;19034,839844;9137,259766
2015-04-02;2015-04-02;17763,240234;19312,789063;9130,599609
2015-04-07;2015-04-07;17875,419922;19640,539063;9260,75
2015-04-08;2015-04-08;17902,509766;19789,810547;9247,820313
2015-04-09;2015-04-09;17958,730469;19937,720703;9393,379883
2015-04-10;2015-04-10;18057,650391;19907,630859;9471,459961
2015-04-13;2015-04-13;17977,039063;19905,460938;9430,25
2015-04-14;2015-04-14;18036,699219;19908,679688;9415,620117
2015-04-15;2015-04-15;18112,609375;19869,759766;9428,549805
2015-04-16;2015-04-16;18105,769531;19885,769531;9398,599609
2015-04-17;2015-04-17;17826,300781;19652,880859;9245,919922
2015-04-20;2015-04-20;18034,929688;19634,490234;9243,709961
2015-04-21;2015-04-21;17949,589844;19909,089844;9299,429688
2015-04-22;2015-04-22;18038,269531;20133,900391;9358,089844
2015-04-23;2015-04-23;18058,689453;20187,650391;9338,25
2015-04-24;2015-04-24;18080,140625;20020,039063;9302,120117
2015-04-27;2015-04-27;18037,970703;19983,320313;9349,179688
2015-04-28;2015-04-28;18110,140625;20058,949219;9259,80957
2015-04-30;2015-04-30;17840,519531;19520,009766;9077,120117
2015-05-07;2015-05-07;17924,060547;19291,990234;8873,549805
2015-05-08;2015-05-08;18191,109375;19379,189453;9093,330078
2015-05-11;2015-05-11;18105,169922;19620,910156;9117,330078
2015-05-12;2015-05-12;18068,230469;19624,839844;9044,980469
2015-05-13;2015-05-13;18060,490234;19764,720703;9050,660156
2015-05-15;2015-05-15;18272,560547;19732,919922;9109,919922
2015-05-18;2015-05-18;18298,880859;19890,269531;9196,549805
2015-05-19;2015-05-19;18312,390625;20026,380859;9295,620117
2015-05-20;2015-05-20;18285,400391;20196,560547;9319,900391
2015-05-21;2015-05-21;18285,740234;20202,869141;9365,349609
2015-05-22;2015-05-22;18232,019531;20264,410156;9353,299805
2015-05-26;2015-05-26;18041,539063;20437,480469;9272,679688
2015-05-27;2015-05-27;18162,990234;20472,580078;9396,240234
2015-05-28;2015-05-28;18126,119141;20551,460938;9394,25
2015-05-29;2015-05-29;18010,679688;20563,150391;9237,790039
2015-06-01;2015-06-01;18040,369141;20569,869141;9267,44043
2015-06-02;2015-06-02;18011,939453;20543,189453;9204,089844
2015-06-03;2015-06-03;18076,269531;20473,509766;9253,299805
2015-06-04;2015-06-04;17905,580078;20488,189453;9233,650391
2015-06-05;2015-06-05;17849,460938;20460,900391;9105,019531
2015-06-08;2015-06-08;17766,550781;20457,189453;9060,490234
2015-06-09;2015-06-09;17764,039063;20096,300781;8980,219727
2015-06-10;2015-06-10;18000,400391;20046,359375;9102,700195
2015-06-11;2015-06-11;18039,369141;20382,970703;9146,299805
2015-06-12;2015-06-12;17898,839844;20407,080078;9026,429688
2015-06-15;2015-06-15;17791,169922;20387,789063;8924,669922
2015-06-16;2015-06-16;17904,480469;20257,939453;8965,400391
2015-06-17;2015-06-17;17935,740234;20219,269531;8906,69043
2015-06-18;2015-06-18;18115,839844;19990,820313;8880,290039
2015-06-19;2015-06-19;18015,949219;20174,240234;8867,320313
2015-06-22;2015-06-22;18119,779297;20428,189453;9021,370117
2015-06-23;2015-06-23;18144,070313;20809,419922;9137,330078
2015-06-24;2015-06-24;17966,070313;20868,029297;9081,80957
2015-06-25;2015-06-25;17890,359375;20771,400391;9045,320313
2015-06-26;2015-06-26;17946,679688;20706,150391;9007,5
2015-06-29;2015-06-29;17596,349609;20109,949219;8868,389648
2015-06-30;2015-06-30;17619,509766;20235,730469;8780,910156
2015-07-01;2015-07-01;17757,910156;20329,320313;8908,990234
2015-07-02;2015-07-02;17730,109375;20522,5;8961,480469
2015-07-06;2015-07-06;17683,580078;20112,119141;8862,780273
2015-07-07;2015-07-07;17776,910156;20376,589844;8764,110352
2015-07-08;2015-07-08;17515,419922;19737,640625;8852,429688
2015-07-09;2015-07-09;17548,619141;19855,5;8985,080078
2015-07-10;2015-07-10;17760,410156;19779,830078;9134,179688
2015-07-13;2015-07-13;17977,679688;20089,769531;9250,099609
2015-07-14;2015-07-14;18053,580078;20385,330078;9311,070313
2015-07-15;2015-07-15;18050,169922;20463,330078;9319,25
2015-07-16;2015-07-16;18120,25;20600,119141;9458,959961
2015-07-17;2015-07-17;18086,449219;20650,919922;9446,169922
2015-07-21;2015-07-21;17919,289063;20841,970703;9385,450195
2015-07-22;2015-07-22;17851,039063;20593,669922;9289,259766
2015-07-23;2015-07-23;17731,919922;20683,949219;9381,570313
2015-07-24;2015-07-24;17568,529297;20544,529297;9322,969727
2015-07-27;2015-07-27;17440,589844;20350,099609;9194,480469
2015-07-28;2015-07-28;17630,269531;20328,890625;9275,719727
2015-07-29;2015-07-29;17751,390625;20302,910156;9387,969727
2015-07-30;2015-07-30;17745,980469;20522,830078;9397,69043
2015-07-31;2015-07-31;17689,859375;20585,240234;9428,169922
2015-08-03;2015-08-03;17598,199219;20548,109375;9468,969727
2015-08-04;2015-08-04;17550,689453;20520,359375;9480,200195
2015-08-05;2015-08-05;17540,470703;20614,060547;9526,790039
2015-08-06;2015-08-06;17419,75;20664,439453;9457,990234
2015-08-07;2015-08-07;17373,380859;20724,560547;9408,269531
2015-08-10;2015-08-10;17615,169922;20808,689453;9510,780273
2015-08-11;2015-08-11;17402,839844;20720,75;9424,410156
2015-08-12;2015-08-12;17402,509766;20392,769531;9183,879883
2015-08-13;2015-08-13;17408,25;20595,550781;9325,209961
2015-08-14;2015-08-14;17477,400391;20519,449219;9346,55957
2015-08-17;2015-08-17;17545,179688;20620,259766;9390,459961
2015-08-18;2015-08-18;17511,339844;20554,470703;9383,599609
2015-08-19;2015-08-19;17348,730469;20222,630859;9251,599609
2015-08-20;2015-08-20;16990,689453;20033,519531;9104,709961
2015-08-21;2015-08-21;16459,75;19435,830078;8798,570313
2015-08-24;2015-08-24;15871,349609;18540,679688;8468,889648
2015-08-25;2015-08-25;15666,44043;17806,699219;8758,790039
2015-08-26;2015-08-26;16285,509766;18376,830078;8548,75
2015-08-27;2015-08-27;16654,769531;18574,439453;8812,580078
2015-08-28;2015-08-28;16643,009766;19136,320313;8785,099609
2015-08-31;2015-08-31;16528,029297;18890,480469;8824,55957
2015-09-01;2015-09-01;16058,349609;18165,689453;8621,269531
2015-09-02;2015-09-02;16351,379883;18095,400391;8626,339844
2015-09-03;2015-09-03;16374,759766;18182,390625;8775,639648
2015-09-04;2015-09-04;16102,379883;17792,160156;8652,349609
2015-09-08;2015-09-08;16492,679688;17427,080078;8760,950195
2015-09-09;2015-09-09;16253,570313;18770,509766;8871,919922
2015-09-10;2015-09-10;16330,400391;18299,619141;8778,759766
2015-09-11;2015-09-11;16433,089844;18264,220703;8772,44043
2015-09-14;2015-09-14;16370,959961;17965,699219;8686,169922
2015-09-15;2015-09-15;16599,849609;18026,480469;8790,44043
2015-09-16;2015-09-16;16739,949219;18171,599609;8871,169922
2015-09-17;2015-09-17;16674,740234;18432,269531;8849,429688
2015-09-18;2015-09-18;16384,580078;18070,210938;8739,219727
2015-09-24;2015-09-24;16201,320313;17571,830078;8278,070313
2015-09-25;2015-09-25;16314,669922;17880,509766;8505,94043
2015-09-28;2015-09-28;16001,889648;17645,109375;8381,219727
2015-09-29;2015-09-29;16049,129883;16930,839844;8323,480469
2015-09-30;2015-09-30;16284,700195;17388,150391;8513,410156
2015-10-01;2015-10-01;16272,009766;17722,419922;8510,55957
2015-10-02;2015-10-02;16472,369141;17725,130859;8515,519531
2015-10-05;2015-10-05;16776,429688;18005,490234;8740,830078
2015-10-06;2015-10-06;16790,189453;18186,099609;8761,679688
2015-10-07;2015-10-07;16912,289063;18322,980469;8639,030273
2015-10-08;2015-10-08;17050,75;18141,169922;8674,169922
2015-10-09;2015-10-09;17084,490234;18438,669922;8680,209961
2015-10-13;2015-10-13;17081,890625;18234,740234;8654,639648
2015-10-14;2015-10-14;16924,75;17891;8573,30957
2015-10-15;2015-10-15;17141,75;18096,900391;8653,349609
2015-10-16;2015-10-16;17215,970703;18291,800781;8715,730469
2015-10-19;2015-10-19;17230,539063;18131,230469;8705,660156
2015-10-20;2015-10-20;17217,109375;18207,150391;8650,019531
2015-10-21;2015-10-21;17168,609375;18554,279297;8602,120117
2015-10-22;2015-10-22;17489,160156;18435,869141;8788,919922
2015-10-23;2015-10-23;17646,699219;18825,300781;8910,519531
2015-10-26;2015-10-26;17623,050781;18947,119141;8907,860352
2015-10-27;2015-10-27;17581,429688;18777,039063;8849,919922
2015-10-28;2015-10-28;17779,519531;18903,019531;8932,639648
2015-10-29;2015-10-29;17755,800781;18935,710938;8957,269531
2015-10-30;2015-10-30;17663,539063;19083,099609;8938,650391
2015-11-02;2015-11-02;17828,759766;18683,240234;8936,080078
2015-11-04;2015-11-04;17867,580078;18926,910156;8951,759766
2015-11-05;2015-11-05;17863,429688;19116,410156;8990,160156
2015-11-06;2015-11-06;17910,330078;19265,599609;8970,269531
2015-11-09;2015-11-09;17730,480469;19642,740234;8876,669922
2015-11-10;2015-11-10;17758,210938;19671,259766;8849,769531
2015-11-11;2015-11-11;17702,220703;19691,390625;8884,549805
2015-11-12;2015-11-12;17448,070313;19697,769531;8816,94043
2015-11-13;2015-11-13;17245,240234;19596,910156;8749,839844
2015-11-16;2015-11-16;17483,009766;19393,689453;8727,089844
2015-11-17;2015-11-17;17489,5;19630,630859;8952,580078
2015-11-18;2015-11-18;17737,160156;19649,179688;8990,959961
2015-11-19;2015-11-19;17732,75;19859,810547;9008,650391
2015-11-20;2015-11-20;17823,810547;19879,810547;9015,830078
2015-11-24;2015-11-24;17812,189453;19924,890625;8808,530273
2015-11-25;2015-11-25;17813,390625;19847,580078;8934,480469
2015-11-27;2015-11-27;17813,390625;19883,939453;9002,959961
2015-11-30;2015-11-30;17719,919922;19747,470703;8993,099609
2015-12-01;2015-12-01;17888,349609;20012,400391;8993,240234
2015-12-02;2015-12-02;17729,679688;19938,130859;9016,55957
2015-12-03;2015-12-03;17477,669922;19939,900391;8852,139648
2015-12-04;2015-12-04;17847,630859;19504,480469;8802,889648
2015-12-07;2015-12-07;17730,509766;19698,150391;8825,280273
2015-12-08;2015-12-08;17568;19492,599609;8701,200195
2015-12-09;2015-12-09;17492,300781;19301,070313;8624,950195
2015-12-10;2015-12-10;17574,75;19046,550781;8632,629883
2015-12-11;2015-12-11;17265,210938;19230,480469;8502,05957
2015-12-14;2015-12-14;17368,5;18883,419922;8375,30957
2015-12-15;2015-12-15;17524,910156;18565,900391;8581,55957
2015-12-16;2015-12-16;17749,089844;19049,910156;8604,080078
2015-12-17;2015-12-17;17495,839844;19353,560547;8656,299805
2015-12-18;2015-12-18;17128,550781;18986,800781;8608,910156
2015-12-21;2015-12-21;17251,619141;18916,019531;8544,349609
2015-12-22;2015-12-22;17417,269531;18886,699219;8515,820313
2015-12-28;2015-12-28;17528,269531;18873,349609;8739,360352
2015-12-29;2015-12-29;17720,980469;18982,230469;8883,009766
2015-12-30;2015-12-30;17603,869141;19033,710938;8818,089844
2016-01-04;2016-01-04;17148,939453;18450,980469;8656,30957
2016-01-05;2016-01-05;17158,660156;18374;8701,459961
2016-01-06;2016-01-06;16906,509766;18191,320313;8613,419922
2016-01-07;2016-01-07;16514,099609;17767,339844;8449,860352
2016-01-08;2016-01-08;16346,450195;17697,960938;8257,280273
2016-01-12;2016-01-12;16516,220703;17218,960938;8332,040039
2016-01-13;2016-01-13;16151,410156;17715,630859;8414,830078
2016-01-14;2016-01-14;16379,049805;17240,949219;8305,469727
2016-01-15;2016-01-15;15988,080078;17147,109375;8107,129883
2016-01-19;2016-01-19;16016,019531;17048,369141;8223,759766
2016-01-20;2016-01-20;15766,740234;16416,189453;7966,339844
2016-01-21;2016-01-21;15882,679688;16017,259766;8035,060059
2016-01-22;2016-01-22;16093,509766;16958,529297;8271,110352
2016-01-25;2016-01-25;15885,219727;17110,910156;8253,339844
2016-01-26;2016-01-26;16167,230469;16708,900391;8314,469727
2016-01-27;2016-01-27;15944,459961;17163,919922;8322,679688
2016-01-28;2016-01-28;16069,639648;17041,449219;8153,27002
2016-01-29;2016-01-29;16466,300781;17518,300781;8319,80957
2016-02-01;2016-02-01;16449,179688;17865,230469;8310,990234
2016-02-02;2016-02-02;16153,540039;17750,679688;8196,990234
2016-02-03;2016-02-03;16336,660156;17191,25;8123,740234
2016-02-04;2016-02-04;16416,580078;17044,990234;8003,399902
2016-02-05;2016-02-05;16204,969727;16819,589844;7960,129883
2016-02-08;2016-02-08;16027,049805;17004,300781;7759,209961
2016-02-09;2016-02-09;16014,379883;16085,44043;7583,27002
2016-02-10;2016-02-10;15914,740234;15713,389648;7731,930176
2016-02-12;2016-02-12;15973,839844;14952,610352;7656,600098
2016-02-16;2016-02-16;16196,410156;16054,429688;7813,790039
2016-02-17;2016-02-17;16453,830078;15836,360352;7946,189941
2016-02-18;2016-02-18;16413,429688;16196,799805;7916,609863
2016-02-19;2016-02-19;16391,990234;15967,169922;7863,359863
2016-02-22;2016-02-22;16620,660156;16111,049805;7961,490234
2016-02-23;2016-02-23;16431,779297;16052,049805;7807,009766
2016-02-24;2016-02-24;16484,990234;15915,790039;7689,560059
2016-02-25;2016-02-25;16697,289063;16140,339844;7794,049805
2016-02-26;2016-02-26;16639,970703;16188,410156;7877,029785
2016-02-29;2016-02-29;16516,5;16026,759766;7843,629883
2016-03-01;2016-03-01;16865,080078;16085,509766;7962,220215
2016-03-02;2016-03-02;16899,320313;16746,550781;8039,890137
2016-03-03;2016-03-03;16943,900391;16960,160156;7950,839844
2016-03-04;2016-03-04;17006,769531;17014,779297;7982,569824
2016-03-07;2016-03-07;17073,949219;16911,320313;8019,129883
2016-03-08;2016-03-08;16964,099609;16783,150391;7971,149902
2016-03-09;2016-03-09;17000,359375;16642,199219;7975,810059
2016-03-10;2016-03-10;16995,130859;16852,349609;7893,660156
2016-03-11;2016-03-11;17213,310547;16938,869141;7998,430176
2016-03-14;2016-03-14;17229,130859;17233,75;8018,359863
2016-03-15;2016-03-15;17251,529297;17117,070313;7953,930176
2016-03-16;2016-03-16;17325,759766;16974,449219;7916,430176
2016-03-17;2016-03-17;17481,490234;16936,380859;7861,790039
2016-03-18;2016-03-18;17602,300781;16724,810547;7813,680176
2016-03-22;2016-03-22;17582,570313;17048,550781;7853,069824
2016-03-23;2016-03-23;17502,589844;17000,980469;7894,359863
2016-03-24;2016-03-24;17515,730469;16892,330078;7775,580078
2016-03-29;2016-03-29;17633,109375;17103,529297;7797,649902
2016-03-30;2016-03-30;17716,660156;16878,960938;7845,080078
2016-03-31;2016-03-31;17685,089844;16758,669922;7807,890137
2016-04-01;2016-04-01;17792,75;16164,160156;7688,339844
2016-04-04;2016-04-04;17737;16123,269531;7731,810059
2016-04-05;2016-04-05;17603,320313;15732,820313;7673,669922
2016-04-06;2016-04-06;17716,050781;15715,360352;7768,22998
2016-04-07;2016-04-07;17541,960938;15749,839844;7761,350098
2016-04-08;2016-04-08;17576,960938;15821,519531;7817,549805
2016-04-11;2016-04-11;17556,410156;15751,129883;7751,580078
2016-04-12;2016-04-12;17721,25;15928,790039;7788,779785
2016-04-13;2016-04-13;17908,279297;16381,219727;7934,459961
2016-04-14;2016-04-14;17926,429688;16911,050781;8021
2016-04-15;2016-04-15;17897,460938;16848,029297;8014,600098
2016-04-18;2016-04-18;18004,160156;16275,950195;8044,600098
2016-04-19;2016-04-19;18053,599609;16874,439453;8152,759766
2016-04-20;2016-04-20;18096,269531;16906,539063;8186,970215
2016-04-21;2016-04-21;17982,519531;17363,619141;8159,669922
2016-04-22;2016-04-22;18003,75;17572,490234;8109,439941
2016-04-25;2016-04-25;17977,240234;17439,300781;8079,890137
2016-04-26;2016-04-26;17990,320313;17353,279297;8077,180176
2016-04-27;2016-04-27;18041,550781;17290,490234;8096,759766
2016-04-28;2016-04-28;17830,759766;16666,050781;8099,419922
2016-05-02;2016-05-02;17891,160156;16147,379883;7977,77002
2016-05-06;2016-05-06;17740,630859;16106,719727;7735,600098
2016-05-09;2016-05-09;17705,910156;16216,030273;7824,950195
2016-05-10;2016-05-10;17928,349609;16565,189453;7934,930176
2016-05-11;2016-05-11;17711,119141;16579,009766;7937,879883
2016-05-12;2016-05-12;17720,5;16646,339844;7885,850098
2016-05-13;2016-05-13;17535,320313;16412,210938;7925,759766
2016-05-17;2016-05-17;17529,980469;16652,800781;7906,759766
2016-05-18;2016-05-18;17526,619141;16644,689453;7973,930176
2016-05-19;2016-05-19;17435,400391;16646,660156;7908,790039
2016-05-20;2016-05-20;17500,939453;16736,349609;7997,299805
2016-05-23;2016-05-23;17492,929688;16654,599609;8038,459961
2016-05-24;2016-05-24;17706,050781;16498,759766;8125,240234
2016-05-25;2016-05-25;17851,509766;16757,349609;8167,609863
2016-05-26;2016-05-26;17828,289063;16772,460938;8229,549805
2016-05-27;2016-05-27;17873,220703;16834,839844;8292,450195
2016-05-31;2016-05-31;17787,199219;17234,980469;8216,419922
2016-06-01;2016-06-01;17789,669922;16955,730469;8185,529785
2016-06-02;2016-06-02;17838,560547;16562,550781;8205,820313
2016-06-03;2016-06-03;17807,060547;16642,230469;8148,399902
2016-06-06;2016-06-06;17920,330078;16580,029297;8165,97998
2016-06-07;2016-06-07;17938,279297;16675,449219;8215,780273
2016-06-08;2016-06-08;18005,050781;16830,919922;8143,759766
2016-06-09;2016-06-09;17985,189453;16668,410156;8076,350098
2016-06-10;2016-06-10;17865,339844;16601,359375;7922,709961
2016-06-13;2016-06-13;17732,480469;16019,179688;7782,350098
2016-06-14;2016-06-14;17674,820313;15859;7638,77002
2016-06-15;2016-06-15;17640,169922;15919,580078;7679,490234
2016-06-16;2016-06-16;17733,099609;15434,139648;7634,660156
2016-06-17;2016-06-17;17675,160156;15599,660156;7713,609863
2016-06-20;2016-06-20;17804,869141;15965,299805;7900,220215
2016-06-21;2016-06-21;17829,730469;16169,110352;7935,75
2016-06-22;2016-06-22;17780,830078;16065,719727;7972,140137
2016-06-23;2016-06-23;18011,070313;16238,349609;8023,049805
2016-06-24;2016-06-24;17400,75;14952,019531;7747,180176
2016-06-27;2016-06-27;17140,240234;15309,209961;7594,490234
2016-06-28;2016-06-28;17409,720703;15323,139648;7773,799805
2016-06-29;2016-06-29;17694,679688;15566,830078;7978,959961
2016-06-30;2016-06-30;17929,990234;15575,919922;8020,149902
2016-07-01;2016-07-01;17949,369141;15682,480469;8085,209961
2016-07-05;2016-07-05;17840,619141;15669,330078;7941,669922
2016-07-06;2016-07-06;17918,619141;15378,990234;7898,209961
2016-07-07;2016-07-07;17895,880859;15276,240234;7964,22998
2016-07-08;2016-07-08;18146,740234;15106,980469;8037,939941
2016-07-11;2016-07-11;18226,929688;15708,820313;8117,109863
2016-07-12;2016-07-12;18347,669922;16095,650391;8143,129883
2016-07-13;2016-07-13;18372,119141;16231,429688;8142,330078
2016-07-14;2016-07-14;18506,410156;16385,890625;8174,02002
2016-07-15;2016-07-15;18516,550781;16497,849609;8156,259766
2016-07-19;2016-07-19;18559,009766;16723,310547;8111,47998
2016-07-20;2016-07-20;18595,029297;16681,890625;8197,429688
2016-07-21;2016-07-21;18517,230469;16810,220703;8182,450195
2016-07-22;2016-07-22;18570,849609;16627,25;8194,730469
2016-07-25;2016-07-25;18493,060547;16620,289063;8194,410156
2016-07-26;2016-07-26;18473,75;16383,040039;8227,200195
2016-07-27;2016-07-27;18472,169922;16664,820313;8221,330078
2016-07-28;2016-07-28;18456,349609;16476,839844;8095,069824
2016-07-29;2016-07-29;18432,240234;16569,269531;8127,200195
2016-08-02;2016-08-02;18313,769531;16391,449219;8011,240234
2016-08-03;2016-08-03;18355;16083,110352;8010,100098
2016-08-04;2016-08-04;18352,050781;16254,889648;8081,140137
2016-08-05;2016-08-05;18543,529297;16254,450195;8194,339844
2016-08-08;2016-08-08;18529,289063;16650,570313;8168,839844
2016-08-09;2016-08-09;18533,050781;16764,970703;8229,419922
2016-08-10;2016-08-10;18495,660156;16735,119141;8208,900391
2016-08-12;2016-08-12;18576,470703;16919,919922;8295,040039
2016-08-15;2016-08-15;18636,050781;16869,560547;8305,280273
2016-08-16;2016-08-16;18552,019531;16596,509766;8215,450195
2016-08-17;2016-08-17;18573,939453;16745,640625;8153,799805
2016-08-18;2016-08-18;18597,699219;16486,009766;8189,72998
2016-08-19;2016-08-19;18552,570313;16545,820313;8127,279785
2016-08-22;2016-08-22;18529,419922;16598,189453;8157,850098
2016-08-23;2016-08-23;18547,300781;16497,359375;8201,610352
2016-08-24;2016-08-24;18481,480469;16597,300781;8199,830078
2016-08-25;2016-08-25;18448,410156;16555,949219;8141,279785
2016-08-26;2016-08-26;18395,400391;16360,709961;8168,319824
2016-08-29;2016-08-29;18502,990234;16737,490234;8184,089844
2016-08-30;2016-08-30;18454,300781;16725,359375;8236,009766
2016-08-31;2016-08-31;18400,880859;16887,400391;8202,129883
2016-09-01;2016-09-01;18419,300781;16926,839844;8142,640137
2016-09-02;2016-09-02;18491,960938;16925,679688;8294,299805
2016-09-06;2016-09-06;18538,119141;17081,980469;8304,339844
2016-09-07;2016-09-07;18526,140625;17012,439453;8320,990234
2016-09-08;2016-09-08;18479,910156;16958,769531;8315,200195
2016-09-09;2016-09-09;18085,449219;16965,759766;8264,129883
2016-09-12;2016-09-12;18325,070313;16672,919922;8206,200195
2016-09-13;2016-09-13;18066,75;16729,039063;8174,72998
2016-09-14;2016-09-14;18034,769531;16614,240234;8162,649902
2016-09-15;2016-09-15;18212,480469;16405,009766;8184,839844
